Source,Label,Target
Q102230190,Gilles Villard,http://www.wikidata.org/entity/Q102230213
Q102230190,Thierry Gautier,http://www.wikidata.org/entity/Q102230070
Q102230190,Fabienne Naegele,http://www.wikidata.org/entity/Q102230370
Q102230190,Etienne Farcot,http://www.wikidata.org/entity/Q102313041
Q102230190,Moulay A. Barkatou,http://www.wikidata.org/entity/Q102312962
Q102230190,Abdelaziz Hilali,http://www.wikidata.org/entity/Q102320465
Q102230190,Aude Rondepierre,http://www.wikidata.org/entity/Q102379024
Q102230190,Hassane Abbas,http://www.wikidata.org/entity/Q102674758
Q95272336,Michael Rothstein,http://www.wikidata.org/entity/Q95765440
Q95272336,Alan Perlis,http://www.wikidata.org/entity/Q62861
Q95272336,Guy W. Cherry,http://www.wikidata.org/entity/Q102256634
Q95272336,Harvey Irwin Epstein,http://www.wikidata.org/entity/Q102256636
Q95272336,Myra Jean Prelle,http://www.wikidata.org/entity/Q102256633
Q95272336,Erich Kaltofen,http://www.wikidata.org/entity/Q95272336
Q31035134,Stephanie Forrest,http://www.wikidata.org/entity/Q15429043
Q31035134,Sanjay Ghemawat,http://www.wikidata.org/entity/Q32751373
Q31035134,Maurice Herlihy,http://www.wikidata.org/entity/Q6793194
Q31035134,J. Eliot B. Moss,http://www.wikidata.org/entity/Q6105585
Q31035134,Deepak Kapur,http://www.wikidata.org/entity/Q31035134
Q31035134,William E. Weihl,http://www.wikidata.org/entity/Q102115165
Q31035134,Andrew C. Myers,http://www.wikidata.org/entity/Q102123793
Q31035134,B. David Saunders,http://www.wikidata.org/entity/Q102158715
Q31035134,Atul Adya,http://www.wikidata.org/entity/Q102235703
Q31035134,Deborah Jing-Hwa Hwang,http://www.wikidata.org/entity/Q102235707
Q31035134,Mark Stuart Day,http://www.wikidata.org/entity/Q102235706
Q31035134,Miguel Oom Temudo de Castro,http://www.wikidata.org/entity/Q102235702
Q31035134,Robert Edward Gruber,http://www.wikidata.org/entity/Q102235705
Q31035134,Umesh Maheshwari,http://www.wikidata.org/entity/Q102235704
Q31035134,Sameer Ajmani,http://www.wikidata.org/entity/Q102267528
Q31035134,Valdis Andris Bērziņš,http://www.wikidata.org/entity/Q102270222
Q31035134,Alan L. Snyder,http://www.wikidata.org/entity/Q102270221
Q31035134,Brian Masao Oki,http://www.wikidata.org/entity/Q102270261
Q31035134,Justin Craig Schaffert,http://www.wikidata.org/entity/Q102270252
Q31035134,Russell Roger Atkinson,http://www.wikidata.org/entity/Q102270227
Q31035134,Mark Steven Laventhal,http://www.wikidata.org/entity/Q102270254
Q31035134,Sheng Yang Chiu,http://www.wikidata.org/entity/Q102270220
Q31035134,Toby Bloom,http://www.wikidata.org/entity/Q102270231
Q31035134,Brahim Sadik,http://www.wikidata.org/entity/Q102270642
Q31035134,Benjamin Mead Vandiver,http://www.wikidata.org/entity/Q102344106
Q31035134,Ben Wing Lup Leong,http://www.wikidata.org/entity/Q102350162
Q31035134,Rodrigo Seromenho Miragaia Rodrigues,http://www.wikidata.org/entity/Q102350623
Q31035134,Winnie Wing-Yee Cheng,http://www.wikidata.org/entity/Q102362165
Q31035134,Rivka Ladin,http://www.wikidata.org/entity/Q61232211
Q31035134,Dan Robert Kenneth Ports,http://www.wikidata.org/entity/Q102410229
Q31035134,David Andrew Schultz,http://www.wikidata.org/entity/Q102410231
Q31035134,James Alexander Cowling,http://www.wikidata.org/entity/Q102410230
Q31035134,Mohamed Ssafini,http://www.wikidata.org/entity/Q102438809
Q31035134,John McCarthy,http://www.wikidata.org/entity/Q92739
Q102291641,Jean-Charles Faugère,http://www.wikidata.org/entity/Q6169044
Q102291641,Annick Valibouze,http://www.wikidata.org/entity/Q102230276
Q102291641,Marc Moreno Maza,http://www.wikidata.org/entity/Q102276976
Q102291641,Ilias S. Kotsireas,http://www.wikidata.org/entity/Q102291641
Q102291641,Amir Hashemi,http://www.wikidata.org/entity/Q102300081
Q102291641,Philippe Aubry,http://www.wikidata.org/entity/Q102402698
Q102291641,Pierre Samuel,http://www.wikidata.org/entity/Q1384888
Q102260077,Annemarie Fellmann,http://www.wikidata.org/entity/Q102176641
Q102260077,José Enrique Moráis San Miguel,http://www.wikidata.org/entity/Q102201017
Q102260077,Klemens Haegele Hans,http://www.wikidata.org/entity/Q102201016
Q102260077,Guillermo Matera,http://www.wikidata.org/entity/Q102230806
Q102260077,Martin Sombra,http://www.wikidata.org/entity/Q102235501
Q102260077,Ariel Waissbein,http://www.wikidata.org/entity/Q102243081
Q102260077,Juan Vicente Rafael Sabia,http://www.wikidata.org/entity/Q102260079
Q102260077,Teresa Krick,http://www.wikidata.org/entity/Q102260077
Q102260077,Leandro Mario Caniglia,http://www.wikidata.org/entity/Q102260076
Q102260077,Pablo Luis Solernó,http://www.wikidata.org/entity/Q102260075
Q102260077,Susana Isabel Puddu,http://www.wikidata.org/entity/Q102260082
Q102260077,Silvia P. L. Danón,http://www.wikidata.org/entity/Q102260078
Q102260077,Nicolas Bruno,http://www.wikidata.org/entity/Q102327128
Q102260077,Rafael Grimson,http://www.wikidata.org/entity/Q102368032
Q102260077,Volker Strassen,http://www.wikidata.org/entity/Q65212
Q61892498,Erhard Aichinger,http://www.wikidata.org/entity/Q89290051
Q61892498,Franz Winkler,http://www.wikidata.org/entity/Q1449518
Q61892498,Jörn Müller-Quade,http://www.wikidata.org/entity/Q53179372
Q61892498,Wilfried Nöbauer,http://www.wikidata.org/entity/Q2571303
Q61892498,Peter Mayr,http://www.wikidata.org/entity/Q102105272
Q61892498,Bernhard Wall,http://www.wikidata.org/entity/Q102169903
Q61892498,Ana Maria (Mandache) Salagean,http://www.wikidata.org/entity/Q102170637
Q61892498,Eugen Ardeleanu,http://www.wikidata.org/entity/Q102170627
Q61892498,F. Jenewein,http://www.wikidata.org/entity/Q102170632
Q61892498,Franz Lichtenberger,http://www.wikidata.org/entity/Q102170636
Q61892498,Gerhard Funk,http://www.wikidata.org/entity/Q102170630
Q61892498,Gilg Seeber,http://www.wikidata.org/entity/Q102170645
Q61892498,H. Ploner,http://www.wikidata.org/entity/Q102170641
Q61892498,Heinrich Rolletschek,http://www.wikidata.org/entity/Q102170642
Q61892498,Herwig Mayr,http://www.wikidata.org/entity/Q102170638
Q61892498,Josef Falkinger,http://www.wikidata.org/entity/Q102170629
Q61892498,Klaus Kusche,http://www.wikidata.org/entity/Q102170634
Q61892498,Kurt Plasser,http://www.wikidata.org/entity/Q102170640
Q61892498,Klaus Schindler,http://www.wikidata.org/entity/Q102170644
Q61892498,Martin Rudalics,http://www.wikidata.org/entity/Q102170643
Q61892498,Michael Kalkbrener,http://www.wikidata.org/entity/Q102170633
Q61892498,Roberto Pirastu,http://www.wikidata.org/entity/Q102170653
Q61892498,Peter Sutter,http://www.wikidata.org/entity/Q102170648
Q61892498,Renate Michelic-Birgmayer,http://www.wikidata.org/entity/Q102170639
Q61892498,Sabine Stifter,http://www.wikidata.org/entity/Q102170647
Q61892498,Wolfgang Gehrke,http://www.wikidata.org/entity/Q102170631
Q61892498,Viorica Sofronie-Stokkermans,http://www.wikidata.org/entity/Q102170655
Q61892498,Tudor Jebelean,http://www.wikidata.org/entity/Q102170649
Q61892498,Wolfgang Schreiner,http://www.wikidata.org/entity/Q102170646
Q61892498,Gerhard Hofer,http://www.wikidata.org/entity/Q102219589
Q61892498,Peter Rudolf Fuchs,http://www.wikidata.org/entity/Q102219579
Q61892498,Timothy H. H. Boykett,http://www.wikidata.org/entity/Q102219583
Q61892498,Teimuraz (Temur) Kutsia,http://www.wikidata.org/entity/Q102248682
Q61892498,Daniela Dupré,http://www.wikidata.org/entity/Q102252895
Q61892498,Judit Robu,http://www.wikidata.org/entity/Q102252897
Q61892498,Koji Nakagawa,http://www.wikidata.org/entity/Q102252891
Q61892498,Peter Michael Hintenaus,http://www.wikidata.org/entity/Q102252892
Q61892498,Markus Rosenkranz,http://www.wikidata.org/entity/Q102252893
Q61892498,Mircea Marin,http://www.wikidata.org/entity/Q102252896
Q61892498,Stephan Dreiseitl,http://www.wikidata.org/entity/Q102252894
Q61892498,Wolfgang Windsteiger,http://www.wikidata.org/entity/Q102252899
Q61892498,Elena Tomuta,http://www.wikidata.org/entity/Q102270001
Q61892498,Mohamed Yousef Abdel Hakiem Bakier,http://www.wikidata.org/entity/Q102272955
Q61892498,Mohamed Ahmed Anwer Mohamed El-Shehawy,http://www.wikidata.org/entity/Q102338544
Q61892498,Laura Kovács,http://www.wikidata.org/entity/Q102315090
Q61892498,Jürgen (Ecker) Fuß,http://www.wikidata.org/entity/Q102337911
Q61892498,Christof Nöbauer,http://www.wikidata.org/entity/Q102338399
Q61892498,Gerhard Wendt,http://www.wikidata.org/entity/Q102338398
Q61892498,Andreas Stöckl,http://www.wikidata.org/entity/Q102338543
Q61892498,Yong-Sian So,http://www.wikidata.org/entity/Q102338183
Q61892498,Josef Angerer,http://www.wikidata.org/entity/Q102338397
Q61892498,Hans Polz,http://www.wikidata.org/entity/Q102338523
Q61892498,Franz Schlager,http://www.wikidata.org/entity/Q102338528
Q61892498,Petr Lisonek,http://www.wikidata.org/entity/Q102338433
Q61892498,Adrian Craciun,http://www.wikidata.org/entity/Q102362240
Q61892498,Alexander Zapletal,http://www.wikidata.org/entity/Q102362244
Q61892498,Günther Fuchs,http://www.wikidata.org/entity/Q102362242
Q61892498,Robert Vajda,http://www.wikidata.org/entity/Q102364897
Q61892498,Loredana Tec,http://www.wikidata.org/entity/Q102387053
Q61892498,Hamid Rahkooy,http://www.wikidata.org/entity/Q102435427
Q61892498,Manuela Wiesinger-Widi,http://www.wikidata.org/entity/Q102487387
Q61892498,Ingrid Schaumüller-Bichl,http://www.wikidata.org/entity/Q102494191
Q61892498,Alexander Maletzky,http://www.wikidata.org/entity/Q102559039
Q61892498,Wolfgang Gröbner,http://www.wikidata.org/entity/Q112508
Q61892498,Bernhard Kutzler,http://www.wikidata.org/entity/Q61892498
Q61892498,Florina Piroi,http://www.wikidata.org/entity/Q103372001
Q95766027,Wolfgang Lassner,http://www.wikidata.org/entity/Q95766027
Q95766027,Gerd Röpke,http://www.wikidata.org/entity/Q1510783
Q95766027,Eberhard Zeidler,http://www.wikidata.org/entity/Q1279530
Q95766027,Ernst Hölder,http://www.wikidata.org/entity/Q92415
Q95766027,Gerd Laßner,http://www.wikidata.org/entity/Q102124479
Q95766027,Rainer Schimming,http://www.wikidata.org/entity/Q102173112
Q95766027,Jürgen vom Scheidt,http://www.wikidata.org/entity/Q102178713
Q95766027,Bodo Geyer,http://www.wikidata.org/entity/Q102229695
Q95766027,Alfred Göpfert,http://www.wikidata.org/entity/Q18222048
Q95766027,Uwe Schnabel,http://www.wikidata.org/entity/Q102291331
Q95766027,Andreas Schötzig,http://www.wikidata.org/entity/Q102291326
Q95766027,Friedbert Prüfer,http://www.wikidata.org/entity/Q102291330
Q95766027,Reinhard Schuster,http://www.wikidata.org/entity/Q102291329
Q95766027,Tobias Martin,http://www.wikidata.org/entity/Q102291327
Q95766027,Volkmar Wünsch,http://www.wikidata.org/entity/Q102323372
Q95766027,Bernd Fiedler,http://www.wikidata.org/entity/Q102373190
Q95766027,Martin Belger,http://www.wikidata.org/entity/Q102373065
Q95766027,Klaus Beyer,http://www.wikidata.org/entity/Q28035031
Q95766027,Klaus Zieger,http://www.wikidata.org/entity/Q102794773
Q95766027,Joachim Knauthe,http://www.wikidata.org/entity/Q102810937
Q95766027,Horst Braeter,http://www.wikidata.org/entity/Q102810964
Q95766027,Rolf Gruner,http://www.wikidata.org/entity/Q102810989
Q95766027,Eberhard Jäger,http://www.wikidata.org/entity/Q102947495
Q95766027,Adolf Kühnel,http://www.wikidata.org/entity/Q102958119
Q95766027,Erich Kähler,http://www.wikidata.org/entity/Q65199
Q5217886,Ines Abdeljaouad,http://www.wikidata.org/entity/Q95600639
Q5217886,Martine Picavet-L`Hermitte,http://www.wikidata.org/entity/Q95763392
Q5217886,Hamet Seydi,http://www.wikidata.org/entity/Q16946442
Q5217886,Christian Peskine,http://www.wikidata.org/entity/Q89590921
Q5217886,Georges Dalmeyda,http://www.wikidata.org/entity/Q3102540
Q5217886,Jean-Luc Chabert,http://www.wikidata.org/entity/Q93419480
Q5217886,Lucien Szpiro,http://www.wikidata.org/entity/Q376433
Q5217886,Daniel Lazard,http://www.wikidata.org/entity/Q5217886
Q5217886,Oscar Zariski,http://www.wikidata.org/entity/Q381307
Q5217886,Xin Li,http://www.wikidata.org/entity/Q102350062
Q5217886,Gabriel Sabbagh,http://www.wikidata.org/entity/Q102110502
Q5217886,François Dress,http://www.wikidata.org/entity/Q102115218
Q5217886,Artibano Micali,http://www.wikidata.org/entity/Q102116221
Q5217886,Frédéric Lehobey,http://www.wikidata.org/entity/Q102230275
Q5217886,Paul-Jean Cahen,http://www.wikidata.org/entity/Q102232819
Q5217886,Antoine Colin,http://www.wikidata.org/entity/Q102254118
Q5217886,Ting Zhao,http://www.wikidata.org/entity/Q102402699
Q5217886,Jean-Pierre Jouanolou,http://www.wikidata.org/entity/Q102276544
Q5217886,Yuzhen Xie,http://www.wikidata.org/entity/Q102310914
Q5217886,Gwénolé Ars,http://www.wikidata.org/entity/Q102326698
Q5217886,Magali Bardet,http://www.wikidata.org/entity/Q102336513
Q5217886,Wei Pan,http://www.wikidata.org/entity/Q102370348
Q5217886,Guénaël Renault,http://www.wikidata.org/entity/Q102354180
Q5217886,Sébastien Orange,http://www.wikidata.org/entity/Q102358218
Q5217886,Changbo Chen,http://www.wikidata.org/entity/Q102388328
Q5217886,Mamadou Koné,http://www.wikidata.org/entity/Q102394069
Q5217886,Ye Liang,http://www.wikidata.org/entity/Q102402675
Q5217886,Chenqi Mou,http://www.wikidata.org/entity/Q102409577
Q5217886,Gabriel Picavet,http://www.wikidata.org/entity/Q102413891
Q5217886,Annie Besserre,http://www.wikidata.org/entity/Q102414567
Q5217886,Jean Marot,http://www.wikidata.org/entity/Q102416979
Q5217886,Christopher Goyet,http://www.wikidata.org/entity/Q102428308
Q5217886,Jules Svartz,http://www.wikidata.org/entity/Q102428310
Q5217886,Pierre-Jean Spaenlehauer,http://www.wikidata.org/entity/Q102428535
Q5217886,Danielle Gondard,http://www.wikidata.org/entity/Q102436428
Q5217886,Mahdi Dehghani Darmian,http://www.wikidata.org/entity/Q102632648
Q5217886,Sardar Anisul Haque,http://www.wikidata.org/entity/Q102889544
Q5217886,Matías Rafael Bender,http://www.wikidata.org/entity/Q103174254
Q5217886,Benyamin M.-Alizadeh,http://www.wikidata.org/entity/Q103291118
Q5217886,Samira Pourkhajouei,http://www.wikidata.org/entity/Q103291360
Q5217886,Bentolhoda Hoda Binaei,http://www.wikidata.org/entity/Q103292172
Q5217886,Parisa Alvandi,http://www.wikidata.org/entity/Q103292273
Q5217886,Ning Xie,http://www.wikidata.org/entity/Q103292281
Q5217886,Paul Vrbik,http://www.wikidata.org/entity/Q103292289
Q102218880,Wen-Shin Lee,http://www.wikidata.org/entity/Q102218880
Q102218880,William Jonathan Turner,http://www.wikidata.org/entity/Q102235185
Q102218880,Markus Alois Hitz,http://www.wikidata.org/entity/Q102264288
Q102218880,Austin Anthony Lobo,http://www.wikidata.org/entity/Q102272730
Q102218880,Angel Luis Diaz,http://www.wikidata.org/entity/Q102272728
Q102218880,Thomas Valente,http://www.wikidata.org/entity/Q102272731
Q102218880,Yagati N. Lakshman,http://www.wikidata.org/entity/Q102272729
Q102218880,John Paul May,http://www.wikidata.org/entity/Q102279877
Q102218880,George Yuhasz,http://www.wikidata.org/entity/Q102349214
Q102218880,Sharon Hutton,http://www.wikidata.org/entity/Q102388908
Q102218880,Matthew Comer,http://www.wikidata.org/entity/Q102415169
Q102218880,Cleveland Waddell,http://www.wikidata.org/entity/Q103126355
Q102218880,Bob F. Caviness,http://www.wikidata.org/entity/Q95281762
Q102364744,Peter Schuster,http://www.wikidata.org/entity/Q60026986
Q102364744,Jean-Louis Verdier,http://www.wikidata.org/entity/Q931195
Q102364744,Loïc Pottier,http://www.wikidata.org/entity/Q102361512
Q102364744,Marc Dohm,http://www.wikidata.org/entity/Q102361768
Q102364744,Henri Lombardi,http://www.wikidata.org/entity/Q102364744
Q102364744,Guillaume Chèze,http://www.wikidata.org/entity/Q102405453
Q102364744,Thang Luu Ba,http://www.wikidata.org/entity/Q102412489
Q102364744,Hassan El Houari,http://www.wikidata.org/entity/Q102425277
Q102364744,Marwa Dridi,http://www.wikidata.org/entity/Q102481401
Q102364744,Cristina Bertone,http://www.wikidata.org/entity/Q103116357
Q102364744,Marie-Françoise Roy,http://www.wikidata.org/entity/Q1116827
Q57598851,Kevin Charles Westfold,http://www.wikidata.org/entity/Q102105487
Q57598851,Peter John Vassiliou,http://www.wikidata.org/entity/Q102105485
Q57598851,Christopher M. Cosgrove,http://www.wikidata.org/entity/Q102239932
Q57598851,Ben Taylor Langton,http://www.wikidata.org/entity/Q102240004
Q57598851,David S. King,http://www.wikidata.org/entity/Q102259681
Q57598851,John W. Schutz,http://www.wikidata.org/entity/Q102259679
Q57598851,Kevin G. Suffern,http://www.wikidata.org/entity/Q102259682
Q57598851,Phillip Charles Harmsworth,http://www.wikidata.org/entity/Q102259675
Q57598851,Robert Graeme Crossman,http://www.wikidata.org/entity/Q102282737
Q57598851,Elizabeth Mansfield,http://www.wikidata.org/entity/Q57598851
Q14010,Ursula Martin,http://www.wikidata.org/entity/Q95197413
Q14010,Derek Taunt,http://www.wikidata.org/entity/Q5262394
Q14010,Roy Dyckhoff,http://www.wikidata.org/entity/Q102115672
Q14010,Ursula Martin,http://www.wikidata.org/entity/Q14010
Q14010,Martyn Dixon,http://www.wikidata.org/entity/Q102191505
Q14010,Peter S. Allen,http://www.wikidata.org/entity/Q102266249
Q14010,Giorgio Busetto,http://www.wikidata.org/entity/Q102266250
Q14010,Catharine Anne Gold,http://www.wikidata.org/entity/Q102268727
Q14010,Anthony Aleksander Klimowicz,http://www.wikidata.org/entity/Q102268829
Q14010,Alastair Leeves,http://www.wikidata.org/entity/Q102268843
Q14010,David Murdoch MacLean,http://www.wikidata.org/entity/Q102268868
Q14010,Roger Peter Knott,http://www.wikidata.org/entity/Q102268832
Q14010,Fiona Jane Helen Reeve,http://www.wikidata.org/entity/Q102269586
Q14010,Jennifer Whitehead,http://www.wikidata.org/entity/Q102270042
Q14010,Edmund Robertson,http://www.wikidata.org/entity/Q440344
Q14010,Jeremy Francis Smith,http://www.wikidata.org/entity/Q102327086
Q14010,Judith Ann Segal,http://www.wikidata.org/entity/Q102327061
Q14010,Philip Hall,http://www.wikidata.org/entity/Q948396
Q29514793,Teo Mora,http://www.wikidata.org/entity/Q29514793
Q93129,Dawson Dean,http://www.wikidata.org/entity/Q102379476
Q93129,Barbara White,http://www.wikidata.org/entity/Q102394569
Q93129,Edwina L. Rissland,http://www.wikidata.org/entity/Q97961494
Q93129,Gary Drescher,http://www.wikidata.org/entity/Q5524998
Q93129,Karl Taylor Compton,http://www.wikidata.org/entity/Q1349042
Q93129,Push Singh,http://www.wikidata.org/entity/Q102507280
Q93129,Nicholas Louis Cassimatis,http://www.wikidata.org/entity/Q102528862
Q93129,Gordon S. Brown,http://www.wikidata.org/entity/Q5585768
Q93129,Michael Genesereth,http://www.wikidata.org/entity/Q21191195
Q93129,Sherry Turkle,http://www.wikidata.org/entity/Q52919
Q93129,Robert Seamans,http://www.wikidata.org/entity/Q2158806
Q93129,Suzanne Massie,http://www.wikidata.org/entity/Q7650914
Q93129,Anthony Oettinger,http://www.wikidata.org/entity/Q23883301
Q93129,Adolfo Guzmán Arenas,http://www.wikidata.org/entity/Q16527011
Q93129,Hugo Wolfram,http://www.wikidata.org/entity/Q26997674
Q93129,Sybil Wolfram,http://www.wikidata.org/entity/Q26998179
Q93129,Subra Suresh,http://www.wikidata.org/entity/Q68711545
Q93129,Neil Gershenfeld,http://www.wikidata.org/entity/Q1030183
Q93129,Paul S. Wang,http://www.wikidata.org/entity/Q95837546
Q93129,David Cavallo,http://www.wikidata.org/entity/Q10264384
Q93129,Benjamin Kuipers,http://www.wikidata.org/entity/Q4888930
Q93129,Bertram Raphael,http://www.wikidata.org/entity/Q4895807
Q93129,Thomas L. Magnanti,http://www.wikidata.org/entity/Q7791645
Q93129,Ian Waitz,http://www.wikidata.org/entity/Q5983173
Q93129,Joseph Weizenbaum,http://www.wikidata.org/entity/Q75778
Q93129,Hiroshi Ishiguro,http://www.wikidata.org/entity/Q382950
Q93129,Michael Hawley,http://www.wikidata.org/entity/Q6831014
Q93129,Frank Smithies,http://www.wikidata.org/entity/Q5489681
Q93129,Rainer Bartesch,http://www.wikidata.org/entity/Q19787760
Q93129,Börres Weiffenbach,http://www.wikidata.org/entity/Q19847495
Q93129,Terry Winograd,http://www.wikidata.org/entity/Q92826
Q93129,Warren Teitelman,http://www.wikidata.org/entity/Q7970519
Q93129,Robert A. Brown,http://www.wikidata.org/entity/Q5300046
Q93129,Kate Friedländer,http://www.wikidata.org/entity/Q12282886
Q93129,Daniel G. Bobrow,http://www.wikidata.org/entity/Q92691
Q93129,William Daniel Hillis,http://www.wikidata.org/entity/Q92942
Q93129,Thomas Kilgore Sherwood,http://www.wikidata.org/entity/Q3990668
Q93129,Alan Turing,http://www.wikidata.org/entity/Q7251
Q93129,William A. Martin,http://www.wikidata.org/entity/Q8003999
Q93129,Gerald Jay Sussman,http://www.wikidata.org/entity/Q92981
Q93129,Patrick Winston,http://www.wikidata.org/entity/Q93020
Q93129,Carl Hewitt,http://www.wikidata.org/entity/Q93109
Q93129,Joel Moses,http://www.wikidata.org/entity/Q93129
Q93129,Conrad Wolfram,http://www.wikidata.org/entity/Q5162640
Q93129,Carl Engelman,http://www.wikidata.org/entity/Q107502057
Q93129,Johanna Fateman,http://www.wikidata.org/entity/Q3295283
Q93129,Mitchel Resnick,http://www.wikidata.org/entity/Q650983
Q93129,Luc Steels,http://www.wikidata.org/entity/Q2090838
Q93129,Berthold Horn,http://www.wikidata.org/entity/Q65030206
Q93129,Raymond Kurzweil,http://www.wikidata.org/entity/Q298341
Q93129,Albert W. Tucker,http://www.wikidata.org/entity/Q777234
Q93129,Vannevar Bush,http://www.wikidata.org/entity/Q299595
Q93129,Bill Gosper,http://www.wikidata.org/entity/Q862150
Q93129,Richard Fateman,http://www.wikidata.org/entity/Q7325629
Q93129,Kevin McGee,http://www.wikidata.org/entity/Q102234961
Q93129,Eugene Charniak,http://www.wikidata.org/entity/Q5407117
Q93129,Richard D. Field,http://www.wikidata.org/entity/Q102119236
Q93129,Gloria Minsky,http://www.wikidata.org/entity/Q122416292
Q93129,Barry M. Trager,http://www.wikidata.org/entity/Q102205813
Q93129,Eugene Charles Freuder,http://www.wikidata.org/entity/Q102234890
Q93129,Ira Philip Goldstein,http://www.wikidata.org/entity/Q102234891
Q93129,Paul W. Abrahams,http://www.wikidata.org/entity/Q102234883
Q93129,Wendell Terry Beyer,http://www.wikidata.org/entity/Q102234886
Q93129,Uri Wilensky,http://www.wikidata.org/entity/Q102234959
Q93129,Arnold Koons Griffith,http://www.wikidata.org/entity/Q102234894
Q93129,Aaron Andre Brandes,http://www.wikidata.org/entity/Q102234958
Q93129,Carol Strohecker,http://www.wikidata.org/entity/Q102234920
Q93129,David Alex Levitt,http://www.wikidata.org/entity/Q102234914
Q93129,David Felix Rosenthal,http://www.wikidata.org/entity/Q102234918
Q93129,Daniel Frederick Gruhl,http://www.wikidata.org/entity/Q102234924
Q93129,Howard Allen Austin,http://www.wikidata.org/entity/Q102234885
Q93129,David Williamson Shaffer,http://www.wikidata.org/entity/Q102234954
Q93129,"Kenneth William Haase, Jr.",http://www.wikidata.org/entity/Q102234897
Q93129,José Armando Valente,http://www.wikidata.org/entity/Q102234922
Q93129,Lawrence Jay Krakauer,http://www.wikidata.org/entity/Q102234907
Q93129,Michael David Travers,http://www.wikidata.org/entity/Q102234921
Q93129,Robert Walter Lawler,http://www.wikidata.org/entity/Q102234910
Q93129,Michele Joelle Pezet Evard,http://www.wikidata.org/entity/Q102234957
Q93129,Thomas George Evans,http://www.wikidata.org/entity/Q102234889
Q93129,Paula Kay Hooper,http://www.wikidata.org/entity/Q102234955
Q93129,Thomas Lane Jones,http://www.wikidata.org/entity/Q102234906
Q93129,Stephen William Smoliar,http://www.wikidata.org/entity/Q102234919
Q93129,Steven Henry Strassmann,http://www.wikidata.org/entity/Q102234925
Q93129,William Henry Henneman,http://www.wikidata.org/entity/Q102234900
Q93129,William Yaw-Poh Lim,http://www.wikidata.org/entity/Q102234913
Q93129,"David Norman Perkins, Jr.",http://www.wikidata.org/entity/Q102239233
Q93129,Harriet Jane Fell,http://www.wikidata.org/entity/Q102239226
Q93129,Lewis Mark Norton,http://www.wikidata.org/entity/Q102248470
Q93129,Taku Andrew Tokuyasu,http://www.wikidata.org/entity/Q102249007
Q93129,James Robert Slagle,http://www.wikidata.org/entity/Q1681110
Q93129,David Daniel McDonald,http://www.wikidata.org/entity/Q102290823
Q93129,Jean Piaget,http://www.wikidata.org/entity/Q123190
Q93129,Jens Schanze,http://www.wikidata.org/entity/Q1687352
Q93129,Manuel Blum,http://www.wikidata.org/entity/Q92626
Q93129,Vilmar Trevisan,http://www.wikidata.org/entity/Q95762178
Q93129,Jeffrey S. Rosenschein,http://www.wikidata.org/entity/Q59753481
Q93129,Vishal Sikka,http://www.wikidata.org/entity/Q7935934
Q93129,Russell Greiner,http://www.wikidata.org/entity/Q22278023
Q93129,Pietro Di Martino,http://www.wikidata.org/entity/Q102206154
Q93129,Abhijeet Mohapatra,http://www.wikidata.org/entity/Q61244090
Q93129,Hui Tan,http://www.wikidata.org/entity/Q102236238
Q93129,Iyad A. Ajwa,http://www.wikidata.org/entity/Q102236244
Q93129,Kenneth Weber,http://www.wikidata.org/entity/Q102236240
Q93129,Naveen Sharma,http://www.wikidata.org/entity/Q102236239
Q93129,Mohamed Rayes,http://www.wikidata.org/entity/Q102236241
Q93129,Olaf Bachmann,http://www.wikidata.org/entity/Q102236243
Q93129,Simon J. M. Gray,http://www.wikidata.org/entity/Q102236245
Q93129,Yaser K. Doleh,http://www.wikidata.org/entity/Q102236242
Q93129,Oliver Michael Duschka,http://www.wikidata.org/entity/Q102250418
Q93129,Illah Reza Nourbakhsh,http://www.wikidata.org/entity/Q102250596
Q93129,Donald F. Geddis,http://www.wikidata.org/entity/Q102250672
Q93129,Howard Scott Roy,http://www.wikidata.org/entity/Q102250676
Q93129,Devika Subramanian,http://www.wikidata.org/entity/Q102253241
Q93129,Rada Yuryevna Chirkova,http://www.wikidata.org/entity/Q102317225
Q93129,Jane Yung-jen Hsu,http://www.wikidata.org/entity/Q102348496
Q93129,Stuart J. Russell,http://www.wikidata.org/entity/Q3656334
Q93129,Robert MacPherson,http://www.wikidata.org/entity/Q931297
Q93129,Seymour Papert,http://www.wikidata.org/entity/Q335027
Q93129,Richard E. Zippel,http://www.wikidata.org/entity/Q95308695
Q102123184,John Fitch,http://www.wikidata.org/entity/Q6233248
Q102123184,Russell John Bradford,http://www.wikidata.org/entity/Q95757120
Q102123184,Raymond Lyttleton,http://www.wikidata.org/entity/Q2575489
Q102123184,Arthur Charles Norman,http://www.wikidata.org/entity/Q102123184
Q102123184,Brian J. Dupee,http://www.wikidata.org/entity/Q102229359
Q102123184,John Anthony Abbott,http://www.wikidata.org/entity/Q102229308
Q102123184,Michael C. Dewar,http://www.wikidata.org/entity/Q102229350
Q102123184,Nicolas James Doye,http://www.wikidata.org/entity/Q102229358
Q102123184,Nicholas A. Howgrave-Graham,http://www.wikidata.org/entity/Q102229411
Q102123184,Michael Gerard Richardson,http://www.wikidata.org/entity/Q102229465
Q102123184,Olga Markovna Tabachnikova,http://www.wikidata.org/entity/Q102229507
Q102123184,Andrew James Holt,http://www.wikidata.org/entity/Q102292066
