Source,Label,Target
Q471209,Zdeněk Suchý,http://www.wikidata.org/entity/Q15119266
Q471209,Pavol Hammel,http://www.wikidata.org/entity/Q836637
Q471209,Vladimír Guma Kulhánek,http://www.wikidata.org/entity/Q7938799
Q471209,Leonid Brezhnev,http://www.wikidata.org/entity/Q765165
Q471209,Jiří Schelinger,http://www.wikidata.org/entity/Q1082574
Q471209,Jiří Brožek,http://www.wikidata.org/entity/Q7013731
Q471209,Josef Laufer,http://www.wikidata.org/entity/Q1705119
Q471209,Pavel Fajt,http://www.wikidata.org/entity/Q1688166
Q471209,Zuzana Navarová,http://www.wikidata.org/entity/Q231225
Q471209,Čestmír Klos,http://www.wikidata.org/entity/Q11379964
Q471209,Petr Novák,http://www.wikidata.org/entity/Q3507475
Q471209,Gustáv Husák,http://www.wikidata.org/entity/Q157651
Q471209,Marián Varga,http://www.wikidata.org/entity/Q646033
Q471209,Peter Lipa,http://www.wikidata.org/entity/Q3506585
Q471209,Miroslav Žbirka,http://www.wikidata.org/entity/Q3509359
Q471209,František Ringo Čech,http://www.wikidata.org/entity/Q3509560
Q471209,Marie Rottrová,http://www.wikidata.org/entity/Q3512331
Q471209,Petr Hannig,http://www.wikidata.org/entity/Q1344395
Q471209,Karel Černoch,http://www.wikidata.org/entity/Q1729212
Q471209,Milan Knížák,http://www.wikidata.org/entity/Q3566375
Q471209,Petr Váša,http://www.wikidata.org/entity/Q7178600
Q471209,Pavel Váně,http://www.wikidata.org/entity/Q7472690
Q471209,Zdeněk Kluka,http://www.wikidata.org/entity/Q7472722
Q471209,Emil Viklický,http://www.wikidata.org/entity/Q438195
Q471209,Daniel Fikejz,http://www.wikidata.org/entity/Q11774209
Q471209,Martin Strba,http://www.wikidata.org/entity/Q1750243
Q471209,Vladimír Tesařík,http://www.wikidata.org/entity/Q11909882
Q471209,Alexander Dubček,http://www.wikidata.org/entity/Q150543
Q471209,Vladimír Václavek,http://www.wikidata.org/entity/Q9369027
Q471209,Vít Sázavský,http://www.wikidata.org/entity/Q11991214
Q471209,Imran Musa Zangi,http://www.wikidata.org/entity/Q12021532
Q471209,Jan Obermayer,http://www.wikidata.org/entity/Q12022918
Q471209,Jaromír Tůma,http://www.wikidata.org/entity/Q12023685
Q471209,Jiří Cerha,http://www.wikidata.org/entity/Q12025077
Q471209,Jiří Kabeš,http://www.wikidata.org/entity/Q12025247
Q471209,Peter Nagy,http://www.wikidata.org/entity/Q721760
Q471209,Jiří Korn,http://www.wikidata.org/entity/Q349116
Q471209,Michal Ajvaz,http://www.wikidata.org/entity/Q712079
Q471209,Tomáš Polák,http://www.wikidata.org/entity/Q132175993
Q471209,Pavel Lukeš,http://www.wikidata.org/entity/Q107534164
Q471209,Michaela Duffková,http://www.wikidata.org/entity/Q112543793
Q471209,Adam Borzič,http://www.wikidata.org/entity/Q10379705
Q471209,Zdeněk Hruška,http://www.wikidata.org/entity/Q115774366
Q471209,Milan Ohnisko,http://www.wikidata.org/entity/Q314380
Q471209,Lubor Kasal,http://www.wikidata.org/entity/Q160751
Q471209,Marta Boučková,http://www.wikidata.org/entity/Q120590614
Q471209,Ta Thuy Dung,http://www.wikidata.org/entity/Q120614841
Q471209,Jan Rückl,http://www.wikidata.org/entity/Q106983057
Q471209,Johana Saudková,http://www.wikidata.org/entity/Q130546193
Q471209,Vít Kremlička,http://www.wikidata.org/entity/Q7944771
Q471209,Lenka Nora Návorková,http://www.wikidata.org/entity/Q107212715
Q471209,Hanka Dvorská,http://www.wikidata.org/entity/Q123560656
Q471209,Jiří Svoboda,http://www.wikidata.org/entity/Q132174342
Q471209,Stanislav Vrána,http://www.wikidata.org/entity/Q132174338
Q471209,Veronika Jonášová,http://www.wikidata.org/entity/Q111038666
Q471209,Michal Moravec,http://www.wikidata.org/entity/Q132174337
Q471209,Q131784598,http://www.wikidata.org/entity/Q131784598
Q471209,Q131829554,http://www.wikidata.org/entity/Q131829554
Q471209,Q131842979,http://www.wikidata.org/entity/Q131842979
Q471209,Q131862168,http://www.wikidata.org/entity/Q131862168
Q471209,Q131868554,http://www.wikidata.org/entity/Q131868554
Q471209,Q131868558,http://www.wikidata.org/entity/Q131868558
Q471209,Q131869208,http://www.wikidata.org/entity/Q131869208
Q471209,Q131869311,http://www.wikidata.org/entity/Q131869311
Q471209,Q131869330,http://www.wikidata.org/entity/Q131869330
Q471209,Q131869340,http://www.wikidata.org/entity/Q131869340
Q471209,Petr Halmay,http://www.wikidata.org/entity/Q2079982
Q471209,Q131925327,http://www.wikidata.org/entity/Q131925327
Q471209,Tibor Szilvási,http://www.wikidata.org/entity/Q131840908
Q471209,Sylva Fischerová,http://www.wikidata.org/entity/Q9348786
Q471209,Ester Valtrová,http://www.wikidata.org/entity/Q134774387
Q471209,Petr Maděra,http://www.wikidata.org/entity/Q3504939
Q471209,Karel Vejřík,http://www.wikidata.org/entity/Q111411432
Q471209,Jindřich Polák,http://www.wikidata.org/entity/Q132174372
Q471209,Josef Kvasnička,http://www.wikidata.org/entity/Q124221198
Q471209,Ivan Wernisch,http://www.wikidata.org/entity/Q2734817
Q471209,Helena Kostková,http://www.wikidata.org/entity/Q131869334
Q471209,Michal Šanda,http://www.wikidata.org/entity/Q313134
Q471209,Jaroslav Kudláček,http://www.wikidata.org/entity/Q131920474
Q471209,Vlasta Hartlová,http://www.wikidata.org/entity/Q108223525
Q471209,Ruth Horáčková,http://www.wikidata.org/entity/Q108257215
Q471209,Adam Pavlík,http://www.wikidata.org/entity/Q132132967
Q471209,Adéla Kačerová,http://www.wikidata.org/entity/Q108270899
Q471209,Jiří Zbořil,http://www.wikidata.org/entity/Q132145788
Q471209,Martin Havlena,http://www.wikidata.org/entity/Q132166418
Q471209,Josef Wittner,http://www.wikidata.org/entity/Q132167442
Q471209,Ludmila Čírtková,http://www.wikidata.org/entity/Q111913663
Q471209,František Gondolán,http://www.wikidata.org/entity/Q132174334
Q471209,Jan Viewegh,http://www.wikidata.org/entity/Q132174335
Q471209,Josef Oupický,http://www.wikidata.org/entity/Q132174340
Q471209,Jiří Vidasov,http://www.wikidata.org/entity/Q132174367
Q471209,Jorga Hrušková,http://www.wikidata.org/entity/Q132174375
Q471209,Libor Hloušek,http://www.wikidata.org/entity/Q132174371
Q471209,Patricie Strouhalová,http://www.wikidata.org/entity/Q132174332
Q471209,Petr Zelenohorský,http://www.wikidata.org/entity/Q132174333
Q471209,Pamela Soukupová,http://www.wikidata.org/entity/Q132174341
Q471209,Roman Zezula,http://www.wikidata.org/entity/Q132174336
Q471209,Oto Ledvinka,http://www.wikidata.org/entity/Q132174370
Q471209,Pavel Křížek,http://www.wikidata.org/entity/Q132174379
Q471209,Ruy Okamura,http://www.wikidata.org/entity/Q132174384
Q471209,Terezie Šedivá,http://www.wikidata.org/entity/Q132174339
Q471209,Tomáš Hauptvogel,http://www.wikidata.org/entity/Q132174374
Q471209,Zdeňka Andělová,http://www.wikidata.org/entity/Q132174368
Q471209,Jiří Zmeškal,http://www.wikidata.org/entity/Q132175969
Q471209,Marta Vácová,http://www.wikidata.org/entity/Q132175971
Q471209,Tereza Juchelková,http://www.wikidata.org/entity/Q132175970
Q471209,Jaromír Typlt,http://www.wikidata.org/entity/Q954336
Q471209,Lubomír Kobrle,http://www.wikidata.org/entity/Q112155680
Q471209,Patricie Soukupová,http://www.wikidata.org/entity/Q106107420
Q471209,Vojtěch Rohlíček,http://www.wikidata.org/entity/Q106118435
Q471209,Petr Svojtka ml.,http://www.wikidata.org/entity/Q106158401
Q471209,Viktor Kuna,http://www.wikidata.org/entity/Q112356402
Q471209,Rudolf Švaříček,http://www.wikidata.org/entity/Q112360163
Q471209,Tomáš Budka,http://www.wikidata.org/entity/Q112394953
Q471209,Martin Glaser,http://www.wikidata.org/entity/Q112396832
Q471209,Pavel Dytrt,http://www.wikidata.org/entity/Q106214968
Q471209,Ivan Timko,http://www.wikidata.org/entity/Q112418987
Q471209,Emil Hakl,http://www.wikidata.org/entity/Q1234714
Q471209,David Horváth,http://www.wikidata.org/entity/Q106259510
Q471209,Mie Krejčíková - Okamura,http://www.wikidata.org/entity/Q112463693
Q471209,Zoli Sallai,http://www.wikidata.org/entity/Q112463751
Q471209,Františka Čížková,http://www.wikidata.org/entity/Q112476480
Q471209,Vít Pohanka,http://www.wikidata.org/entity/Q112485403
Q471209,Veronika Rážová,http://www.wikidata.org/entity/Q112489497
Q471209,Petra Křížková,http://www.wikidata.org/entity/Q106314817
Q471209,Andrea Karimé,http://www.wikidata.org/entity/Q16739211
Q471209,Markus Faller,http://www.wikidata.org/entity/Q29582978
Q471209,Ahmad Mansour,http://www.wikidata.org/entity/Q17122133
Q471209,Silvio Neuendorf,http://www.wikidata.org/entity/Q27037444
Q471209,Sabine Freudenberg,http://www.wikidata.org/entity/Q95751540
Q471209,Tom Schulz,http://www.wikidata.org/entity/Q16857531
Q471209,Arnica Esterl,http://www.wikidata.org/entity/Q19259641
Q471209,Stefanie de Velasco,http://www.wikidata.org/entity/Q14840483
Q471209,Gundolf Senftleben,http://www.wikidata.org/entity/Q95892723
Q471209,Aruán Ortiz,http://www.wikidata.org/entity/Q16937831
Q471209,Silke Vry,http://www.wikidata.org/entity/Q112524720
Q471209,Renate Welsh,http://www.wikidata.org/entity/Q12088539
Q471209,Günter Guben,http://www.wikidata.org/entity/Q18222111
Q471209,Frank Wörner,http://www.wikidata.org/entity/Q53096800
Q471209,Theresia Enzensberger,http://www.wikidata.org/entity/Q42880110
Q471209,Volker Bähr,http://www.wikidata.org/entity/Q109476007
Q471209,Luigi Reitani,http://www.wikidata.org/entity/Q17285375
Q471209,Daniela Kulot,http://www.wikidata.org/entity/Q19783770
Q471209,Stephanie Bart,http://www.wikidata.org/entity/Q17326421
Q471209,Leyla Yunus,http://www.wikidata.org/entity/Q13643416
Q471209,Renate Wiehager,http://www.wikidata.org/entity/Q93433401
Q471209,Carolin Callies,http://www.wikidata.org/entity/Q19959127
Q471209,Matthias Debus,http://www.wikidata.org/entity/Q110762353
Q471209,Ulrich Stolte,http://www.wikidata.org/entity/Q113726312
Q471209,Shelly Kupferberg,http://www.wikidata.org/entity/Q27831211
Q471209,Lea Ruckpaul,http://www.wikidata.org/entity/Q17537021
Q471209,Ekkehard Rössle,http://www.wikidata.org/entity/Q15435345
Q471209,Reimer Gronemeyer,http://www.wikidata.org/entity/Q15446459
Q471209,Meike Winnemuth,http://www.wikidata.org/entity/Q15448796
Q471209,Mirjana Wittmann,http://www.wikidata.org/entity/Q15449229
Q471209,Valeria Luiselli,http://www.wikidata.org/entity/Q15449810
Q471209,Manfred Schlüter,http://www.wikidata.org/entity/Q15454840
Q471209,Thomas Scheytt,http://www.wikidata.org/entity/Q27950419
Q471209,Sven Leberer,http://www.wikidata.org/entity/Q113717327
Q471209,Anna Breitenbach,http://www.wikidata.org/entity/Q20171287
Q471209,Urs M. Fiechtner,http://www.wikidata.org/entity/Q34028712
Q471209,Andrea Hörnke-Trieß,http://www.wikidata.org/entity/Q113769140
Q471209,Frank Stöckle,http://www.wikidata.org/entity/Q113775785
Q471209,Katrin Hahnemann,http://www.wikidata.org/entity/Q113775935
Q471209,Gerd Schneider,http://www.wikidata.org/entity/Q82330311
Q471209,Julie Leuze,http://www.wikidata.org/entity/Q18021517
Q471209,Barbara Rose,http://www.wikidata.org/entity/Q15434459
Q471209,Karen Köhler,http://www.wikidata.org/entity/Q18021686
Q471209,Lize Spit,http://www.wikidata.org/entity/Q22955400
Q471209,Friederun Reichenstetter,http://www.wikidata.org/entity/Q94291198
Q471209,Nicola Steiner,http://www.wikidata.org/entity/Q77220490
Q471209,Manuel Soubeyrand,http://www.wikidata.org/entity/Q23061085
Q471209,Alexandra Lehmler,http://www.wikidata.org/entity/Q15782295
Q471209,Johanna Borchert,http://www.wikidata.org/entity/Q15821423
Q471209,Wolfgang Niess,http://www.wikidata.org/entity/Q44292615
Q471209,Nortrud Boge-Erli,http://www.wikidata.org/entity/Q15837063
Q471209,Tim Engartner,http://www.wikidata.org/entity/Q28555546
Q471209,Tobias Elsäßer,http://www.wikidata.org/entity/Q18221810
Q471209,Ingeborg Prior,http://www.wikidata.org/entity/Q40789443
Q471209,Susanne Stephan,http://www.wikidata.org/entity/Q18224250
Q471209,Amanta Michalopoulou,http://www.wikidata.org/entity/Q8197014
Q471209,Regina Keil-Sagawe,http://www.wikidata.org/entity/Q86255937
Q471209,Hede Beck,http://www.wikidata.org/entity/Q71017346
Q471209,Janet Clark,http://www.wikidata.org/entity/Q15428252
Q471209,Uwe Bork,http://www.wikidata.org/entity/Q18413484
Q471209,Carmen Kotarski,http://www.wikidata.org/entity/Q16061124
Q471209,Michael Stiller,http://www.wikidata.org/entity/Q15428890
Q471209,Jackie Thomae,http://www.wikidata.org/entity/Q21032255
Q471209,Judith Goldbach,http://www.wikidata.org/entity/Q31814291
Q471209,Lisa Halliday,http://www.wikidata.org/entity/Q48299329
Q471209,Klaus F. Schneider,http://www.wikidata.org/entity/Q18547765
Q471209,Daniel Vighi,http://www.wikidata.org/entity/Q18549832
Q471209,Dagmar Geisler,http://www.wikidata.org/entity/Q29048571
Q471209,Andreas Breitenstein,http://www.wikidata.org/entity/Q29051283
Q471209,Thomas Vogel,http://www.wikidata.org/entity/Q20183240
Q471209,Henner Momann,http://www.wikidata.org/entity/Q61862744
Q471209,Undine Zimmer,http://www.wikidata.org/entity/Q95184126
Q471209,Sophie Brandes,http://www.wikidata.org/entity/Q95190066
Q471209,Renata Makarska,http://www.wikidata.org/entity/Q95195926
Q471209,Rose Deroussas,http://www.wikidata.org/entity/Q95199228
Q471209,Silke Knäpper,http://www.wikidata.org/entity/Q95201561
Q471209,Christiane Kayser,http://www.wikidata.org/entity/Q95202755
Q471209,Ganna-Maria Braungardt,http://www.wikidata.org/entity/Q95204590
Q471209,Eva Profousová,http://www.wikidata.org/entity/Q95208879
Q471209,Sabine Giersberg,http://www.wikidata.org/entity/Q95208845
Q471209,Ralph Hönicke,http://www.wikidata.org/entity/Q95216237
Q471209,Klaus Schöffling,http://www.wikidata.org/entity/Q95216998
Q471209,Adrian Oswalt,http://www.wikidata.org/entity/Q86911181
Q471209,Thomas Beutel,http://www.wikidata.org/entity/Q95225073
Q471209,Johann Reißer,http://www.wikidata.org/entity/Q95228779
Q471209,Ralf Leuther,http://www.wikidata.org/entity/Q95245918
Q471209,Gerwig Epkes,http://www.wikidata.org/entity/Q95299265
Q471209,Olaf Nägele,http://www.wikidata.org/entity/Q95305231
Q471209,Damir Barbarić,http://www.wikidata.org/entity/Q112381303
Q471209,Joachim J. Halbekann,http://www.wikidata.org/entity/Q95321459
Q471209,Conny Hermann,http://www.wikidata.org/entity/Q112390695
Q471209,Renate Finckh,http://www.wikidata.org/entity/Q112391424
Q471209,Oliver Ilan Schulz,http://www.wikidata.org/entity/Q95327887
Q471209,Dorothea Ackroyd,http://www.wikidata.org/entity/Q112402406
Q471209,Florian Höllerer,http://www.wikidata.org/entity/Q95343762
Q471209,Ulrich Schlumberger,http://www.wikidata.org/entity/Q95343827
Q471209,Sergio Vesely,http://www.wikidata.org/entity/Q95348123
Q471209,Vincent von Wroblewsky,http://www.wikidata.org/entity/Q98735973
Q471209,Safiye Can,http://www.wikidata.org/entity/Q43388518
Q471209,Jiří Chlumecký,http://www.wikidata.org/entity/Q77812806
Q471209,Martin Němec,http://www.wikidata.org/entity/Q17258180
Q471209,Ondřej Havelka,http://www.wikidata.org/entity/Q7092241
Q471209,Petr Ackermann,http://www.wikidata.org/entity/Q95094777
Q471209,Jaroslav Riedel,http://www.wikidata.org/entity/Q78786682
Q471209,Milan Šteindler,http://www.wikidata.org/entity/Q7777909
Q471209,Ivo Pospíšil,http://www.wikidata.org/entity/Q81918586
Q471209,Kamil Střihavka,http://www.wikidata.org/entity/Q12027896
Q471209,Mikoláš Chadima,http://www.wikidata.org/entity/Q12036885
Q471209,Ivan Bierhanzl,http://www.wikidata.org/entity/Q96079672
Q471209,Vladimír Michálek,http://www.wikidata.org/entity/Q3064959
Q471209,Ota Petřina,http://www.wikidata.org/entity/Q12043160
Q471209,Pavel Zajíček,http://www.wikidata.org/entity/Q12044313
Q471209,Robo Grigorov,http://www.wikidata.org/entity/Q12049543
Q471209,Slávek Janda,http://www.wikidata.org/entity/Q12054955
Q471209,Tomáš Pergl,http://www.wikidata.org/entity/Q120575155
Q471209,Jan Brabec,http://www.wikidata.org/entity/Q95138040
Q471209,Karel Srp starší,http://www.wikidata.org/entity/Q15124075
Q471209,Martin Kučaj,http://www.wikidata.org/entity/Q15124120
Q471209,Martin Benc,http://www.wikidata.org/entity/Q17278849
Q471209,Vladimír Morávek,http://www.wikidata.org/entity/Q6866971
Q471209,Jaromír Helešic,http://www.wikidata.org/entity/Q99646087
Q471209,Jaromil Jireš,http://www.wikidata.org/entity/Q2602324
Q471209,Pavel Koutecký,http://www.wikidata.org/entity/Q7155656
Q471209,Pavel Richter,http://www.wikidata.org/entity/Q40133614
Q471209,Q131935004,http://www.wikidata.org/entity/Q131935004
Q471209,Michal Dvořák,http://www.wikidata.org/entity/Q12036704
Q471209,Dušan Trančík,http://www.wikidata.org/entity/Q5317753
Q471209,Ondřej Trojan,http://www.wikidata.org/entity/Q3352541
Q471209,Petr Fiala,http://www.wikidata.org/entity/Q12044841
Q471209,Petr Nikolaev,http://www.wikidata.org/entity/Q3377560
Q471209,Karel Haloun,http://www.wikidata.org/entity/Q95176853
Q471209,Miriam Hrušková,http://www.wikidata.org/entity/Q28464319
Q471209,Filip Renč,http://www.wikidata.org/entity/Q5448516
Q471209,Oldřich Veselý,http://www.wikidata.org/entity/Q12042456
Q471209,Petr Brožek,http://www.wikidata.org/entity/Q12044812
Q471209,Jan Hřebejk,http://www.wikidata.org/entity/Q1681872
Q471209,Jiří Datel Novotný,http://www.wikidata.org/entity/Q1689761
Q471209,Petr Ryba,http://www.wikidata.org/entity/Q131934912
Q471209,Vladislav Burda,http://www.wikidata.org/entity/Q131934911
Q471209,Vladislav Kvasnicka,http://www.wikidata.org/entity/Q3561911
Q471209,Jiří Mádl,http://www.wikidata.org/entity/Q3565126
Q471209,Martin Kratochvíl,http://www.wikidata.org/entity/Q3467617
Q471209,Jan Vozáry,http://www.wikidata.org/entity/Q20972247
Q471209,Jan Němec,http://www.wikidata.org/entity/Q82022
Q471209,Vladimír Kočandrle ml.,http://www.wikidata.org/entity/Q29069738
Q471209,Dušan Vozáry,http://www.wikidata.org/entity/Q95092684
Q471209,Jan Špáta,http://www.wikidata.org/entity/Q11865874
Q471209,Jiří Chlíbec,http://www.wikidata.org/entity/Q95099580
Q471209,Erika Hníková,http://www.wikidata.org/entity/Q11879270
Q471209,Alena Hynková,http://www.wikidata.org/entity/Q10769234
Q471209,Miloš Kabyl,http://www.wikidata.org/entity/Q95151969
Q471209,Marek Jícha,http://www.wikidata.org/entity/Q95171439
Q471209,Toxxic,http://www.wikidata.org/entity/Q95173684
Q471209,Lumír Tuček,http://www.wikidata.org/entity/Q95214989
Q471209,Vojtěch Havel,http://www.wikidata.org/entity/Q95214948
Q471209,Michal Hýbek,http://www.wikidata.org/entity/Q106128876
Q471209,Tony Ducháček,http://www.wikidata.org/entity/Q106128874
Q471209,Karel Kahovec,http://www.wikidata.org/entity/Q12028305
Q471209,Michal Ambrož,http://www.wikidata.org/entity/Q12036674
Q471209,Miki Volek,http://www.wikidata.org/entity/Q12036883
Q471209,Ondřej Konrád,http://www.wikidata.org/entity/Q12042678
Q471209,Oskar Petr,http://www.wikidata.org/entity/Q12042975
Q471209,Petr Kaplan,http://www.wikidata.org/entity/Q12044895
Q471209,Petr Ulrych,http://www.wikidata.org/entity/Q12045064
Q471209,Robert Kodym,http://www.wikidata.org/entity/Q12049502
Q471209,Ladislav Smoljak,http://www.wikidata.org/entity/Q1800016
Q471209,Petr Zelenka,http://www.wikidata.org/entity/Q600222
Q471209,Ivan Fíla,http://www.wikidata.org/entity/Q457487
Q471209,Lesik Hajdovský,http://www.wikidata.org/entity/Q112401907
Q471209,Martin Benoni,http://www.wikidata.org/entity/Q95450887
Q471209,Saša Gedeon,http://www.wikidata.org/entity/Q709032
Q471209,Jiří Kovář,http://www.wikidata.org/entity/Q131985279
Q471209,Petr Riha,http://www.wikidata.org/entity/Q95876748
Q471209,Patrik Pašš,http://www.wikidata.org/entity/Q95909271
Q471209,Roman Prorok,http://www.wikidata.org/entity/Q12049713
Q471209,Ivana Davidová,http://www.wikidata.org/entity/Q95685808
Q471209,Luděk Hudec,http://www.wikidata.org/entity/Q65935483
Q471209,Juraj Šajmovič,http://www.wikidata.org/entity/Q17335175
Q471209,Štěpán Kučera,http://www.wikidata.org/entity/Q10497853
Q471209,Jan Velický,http://www.wikidata.org/entity/Q104640905
Q471209,Šárka Němcová,http://www.wikidata.org/entity/Q95148828
Q471209,Ivan Zachariáš,http://www.wikidata.org/entity/Q27866160
Q471209,Jakub Voves,http://www.wikidata.org/entity/Q107324620
Q471209,Martin Čech,http://www.wikidata.org/entity/Q12035881
Q471209,Michal Novák,http://www.wikidata.org/entity/Q104869653
Q471209,Zdeněk Patočka,http://www.wikidata.org/entity/Q95174078
Q471209,Q131823025,http://www.wikidata.org/entity/Q131823025
Q471209,Q131920107,http://www.wikidata.org/entity/Q131920107
Q471209,Q131920142,http://www.wikidata.org/entity/Q131920142
Q471209,Q131922480,http://www.wikidata.org/entity/Q131922480
Q471209,Kristián Hynek,http://www.wikidata.org/entity/Q95450756
Q471209,Jan Skalský,http://www.wikidata.org/entity/Q131925575
Q471209,Michal Hýka,http://www.wikidata.org/entity/Q131933859
Q471209,Vladimír Barák,http://www.wikidata.org/entity/Q67525401
Q471209,Jitka Baumanová,http://www.wikidata.org/entity/Q131954629
Q471209,Marie Maršálková,http://www.wikidata.org/entity/Q131954621
Q471209,Pavel Šístek,http://www.wikidata.org/entity/Q131954624
Q471209,Antonín Kutík,http://www.wikidata.org/entity/Q131993654
Q471209,Bohumír Bouček,http://www.wikidata.org/entity/Q131993655
Q471209,Martin Steklý,http://www.wikidata.org/entity/Q131993622
Q471209,Mirko Veselý,http://www.wikidata.org/entity/Q131993624
Q471209,Jiří Zeiner,http://www.wikidata.org/entity/Q131993652
Q471209,Petr Pauer,http://www.wikidata.org/entity/Q131993626
Q471209,Zuzana Staregová,http://www.wikidata.org/entity/Q131993623
Q471209,Vladimíra Wildová,http://www.wikidata.org/entity/Q131993625
Q471209,Vladko Omasta,http://www.wikidata.org/entity/Q131993656
Q471209,Jan Zuska,http://www.wikidata.org/entity/Q108225213
Q471209,Jan Mattlach,http://www.wikidata.org/entity/Q28869358
Q471209,Jaroslav Brabec,http://www.wikidata.org/entity/Q28172520
Q471209,Dominik Miškovský,http://www.wikidata.org/entity/Q67913668
Q471209,Alojz Hanúsek,http://www.wikidata.org/entity/Q12762169
Q471209,Karel Slach,http://www.wikidata.org/entity/Q95094236
Q471209,Petr Koblovský,http://www.wikidata.org/entity/Q23010898
Q471209,Andrej Barla,http://www.wikidata.org/entity/Q81097769
Q471209,Ervín Sanders,http://www.wikidata.org/entity/Q95156617
Q471209,Jiří Lebeda,http://www.wikidata.org/entity/Q95167166
Q471209,Stanislav Milion,http://www.wikidata.org/entity/Q95173799
Q471209,Petr Hojda,http://www.wikidata.org/entity/Q95173899
Q471209,Boris Machytka,http://www.wikidata.org/entity/Q23803165
Q471209,Ivo Popek,http://www.wikidata.org/entity/Q95221320
Q471209,Filip Issa,http://www.wikidata.org/entity/Q106128895
Q471209,Petr Pešek,http://www.wikidata.org/entity/Q106214876
Q471209,Richard Krivda,http://www.wikidata.org/entity/Q106214894
Q471209,David Čálek,http://www.wikidata.org/entity/Q95379874
Q471209,Stanislav Slušný,http://www.wikidata.org/entity/Q95383634
Q471209,Vladimír Drha,http://www.wikidata.org/entity/Q11904038
Q471209,Zdeněk Podskalský,http://www.wikidata.org/entity/Q95456976
Q471209,Michal Herz,http://www.wikidata.org/entity/Q95897531
Q471209,Fero Fenič,http://www.wikidata.org/entity/Q12004798
Q471209,Petr Skála,http://www.wikidata.org/entity/Q95394457
Q471209,Roman Vávra,http://www.wikidata.org/entity/Q95392083
Q471209,Helena Třeštíková,http://www.wikidata.org/entity/Q12019433
Q471209,Ivan Vojnár,http://www.wikidata.org/entity/Q12022017
Q471209,Jakub Sommer,http://www.wikidata.org/entity/Q12022307
Q471209,Ján Sebechlebský,http://www.wikidata.org/entity/Q12027469
Q471209,Linda Kallistová Jablonská,http://www.wikidata.org/entity/Q12033549
Q471209,Martin Štoll,http://www.wikidata.org/entity/Q12035893
Q471209,Olga Malířová Špátová,http://www.wikidata.org/entity/Q12042553
Q471209,Oleg Reif,http://www.wikidata.org/entity/Q12042498
Q471209,Ján Piroh,http://www.wikidata.org/entity/Q17138360
Q471209,Václav Klaus,http://www.wikidata.org/entity/Q57434
Q471209,Petr Eben,http://www.wikidata.org/entity/Q158536
Q471209,Irena Gerová,http://www.wikidata.org/entity/Q17375900
Q471209,Ivan Steiger,http://www.wikidata.org/entity/Q107085
Q471209,Zdeněk Miler,http://www.wikidata.org/entity/Q169027
Q471209,Ján Fajnor,http://www.wikidata.org/entity/Q13421240
Q471209,Tereza Kopáčová,http://www.wikidata.org/entity/Q60412555
Q471209,Pavel Jandourek,http://www.wikidata.org/entity/Q95334296
Q471209,Jaromír Jágr,http://www.wikidata.org/entity/Q295345
Q471209,Hana Hegerová,http://www.wikidata.org/entity/Q82688
Q471209,Madeleine Albright,http://www.wikidata.org/entity/Q174438
Q471209,Irena Pavlásková,http://www.wikidata.org/entity/Q12021824
Q471209,Martina Sáblíková,http://www.wikidata.org/entity/Q231036
Q471209,Zuzana Hejnová,http://www.wikidata.org/entity/Q231201
Q471209,Zuzana Růžičková,http://www.wikidata.org/entity/Q231234
Q471209,Markéta Irglová,http://www.wikidata.org/entity/Q235737
Q471209,Kateřina Neumannová,http://www.wikidata.org/entity/Q236315
Q471209,Petra Kvitová,http://www.wikidata.org/entity/Q30812
Q471209,Tomáš Rosický,http://www.wikidata.org/entity/Q29162
Q471209,Bohumil Hrabal,http://www.wikidata.org/entity/Q242130
Q471209,Josef Císařovský,http://www.wikidata.org/entity/Q58001269
Q471209,Zdeněk Kopáč,http://www.wikidata.org/entity/Q95363418
Q471209,Jaroslav Hovorka,http://www.wikidata.org/entity/Q95166804
Q471209,Jiří Kodet,http://www.wikidata.org/entity/Q121504
Q471209,Pavel Kohout,http://www.wikidata.org/entity/Q163557
Q471209,Sarka Maixnerova,http://www.wikidata.org/entity/Q102798774
Q471209,Jana Hádková,http://www.wikidata.org/entity/Q95106523
Q471209,Martin Pátek,http://www.wikidata.org/entity/Q95148796
Q471209,Petra Nesvačilová,http://www.wikidata.org/entity/Q23767040
Q471209,Andrea Majstorovičová,http://www.wikidata.org/entity/Q95176810
Q471209,Marek Bouda,http://www.wikidata.org/entity/Q106118712
Q471209,Jana Počtová,http://www.wikidata.org/entity/Q61997119
Q471209,Jitka Němcová,http://www.wikidata.org/entity/Q12024956
Q471209,Jiří Věrčák,http://www.wikidata.org/entity/Q12025605
Q471209,Marie Šandová,http://www.wikidata.org/entity/Q95241345
Q471209,Mira Erdevički-Charap,http://www.wikidata.org/entity/Q95244785
Q471209,Robert Sedláček,http://www.wikidata.org/entity/Q12049525
Q471209,Jan Reinisch,http://www.wikidata.org/entity/Q106214961
Q471209,Taťána Kuchařová,http://www.wikidata.org/entity/Q153431
Q471209,Zeno Dostál,http://www.wikidata.org/entity/Q58945445
Q471209,Jakub Hejna,http://www.wikidata.org/entity/Q26835650
Q471209,Zdeněk Sternberg,http://www.wikidata.org/entity/Q10857700
Q471209,Svatopluk Beneš,http://www.wikidata.org/entity/Q722718
Q471209,Otomar Krejča,http://www.wikidata.org/entity/Q2347415
